generation,class,card,share,n_unique_elites
8,MAGE,Molten Giant,0.1389,36
8,MAGE,Mountain Giant,0.0556,36
8,MAGE,Murloc Tidehunter,0.1111,36
8,MAGE,Nightblade,0.25,36
8,MAGE,Novice Engineer,0.1667,36
8,MAGE,Nozdormu,0.0556,36
8,MAGE,Ogre Magi,0.0556,36
8,MAGE,Polymorph,0.5278,36
8,MAGE,Pyroblast,0.3611,36
8,MAGE,Ragnaros the Firelord,0.2778,36
8,MAGE,Raid Leader,0.0556,36
8,MAGE,Razorfen Hunter,0.0556,36
8,MAGE,Reckless Rocketeer,0.0556,36
8,MAGE,River Crocolisk,0.0556,36
8,MAGE,Scarlet Crusader,0.0556,36
8,MAGE,Secretkeeper,0.0833,36
8,MAGE,Sen'jin Shieldmasta,0.1944,36
8,MAGE,Shade of Naxxramas,0.0278,36
8,MAGE,Shieldbearer,0.0278,36
8,MAGE,Sludge Belcher,0.3889,36
8,MAGE,Sorcerer's Apprentice,0.2778,36
8,MAGE,Spellbender,0.1111,36
8,MAGE,Spellbreaker,0.0278,36
8,MAGE,Spiteful Smith,0.0278,36
8,MAGE,Stalagg,0.1667,36
8,MAGE,Stormpike Commando,0.1389,36
8,MAGE,Sunwalker,0.0556,36
8,MAGE,Sylvanas Windrunner,0.1111,36
8,MAGE,Undertaker,0.1111,36
8,MAGE,Unstable Ghoul,0.0556,36
8,MAGE,Vaporize,0.4167,36
8,MAGE,Venture Co. Mercenary,0.0556,36
8,MAGE,Voodoo Doctor,0.0556,36
8,MAGE,Water Elemental,0.0556,36
8,MAGE,Wild Pyromancer,0.0278,36
8,MAGE,Windfury Harpy,0.0833,36
8,MAGE,Wolfrider,0.1389,36
8,MAGE,Worgen Infiltrator,0.0556,36
8,MAGE,Young Dragonhawk,0.0556,36
8,WARRIOR,Abomination,0.1481,27
8,WARRIOR,Acolyte of Pain,0.963,27
8,WARRIOR,Alexstrasza,0.4815,27
8,WARRIOR,Amani Berserker,0.1111,27
8,WARRIOR,Arathi Weaponsmith,0.1852,27
8,WARRIOR,Arcanite Reaper,0.037,27
8,WARRIOR,Argent Commander,0.1111,27
8,WARRIOR,Armorsmith,0.8519,27
8,WARRIOR,Azure Drake,0.1481,27
8,WARRIOR,Baron Geddon,0.2963,27
8,WARRIOR,Battle Rage,0.1111,27
8,WARRIOR,Bluegill Warrior,0.0741,27
8,WARRIOR,Brawl,0.4444,27
8,WARRIOR,Cairne Bloodhoof,0.2222,27
8,WARRIOR,Cleave,0.5926,27
8,WARRIOR,Cruel Taskmaster,0.8148,27
8,WARRIOR,Death's Bite,0.4444,27
8,WARRIOR,Defender of Argus,0.2222,27
8,WARRIOR,Demolisher,0.037,27
8,WARRIOR,Dread Corsair,0.0741,27
8,WARRIOR,Earthen Ring Farseer,0.037,27
8,WARRIOR,Elven Archer,0.037,27
8,WARRIOR,Execute,1.0,27
8,WARRIOR,Faceless Manipulator,0.1481,27
8,WARRIOR,Feugen,0.0741,27
8,WARRIOR,Fiery War Axe,0.963,27
8,WARRIOR,Frost Elemental,0.0741,27
8,WARRIOR,Frostwolf Grunt,0.1111,27
8,WARRIOR,Frothing Berserker,0.2963,27
8,WARRIOR,Gorehowl,0.2593,27
8,WARRIOR,Grommash Hellscream,0.6296,27
8,WARRIOR,Gurubashi Berserker,0.037,27
8,WARRIOR,Harrison Jones,0.2593,27
8,WARRIOR,Harvest Golem,0.2222,27
8,WARRIOR,Haunted Creeper,0.2222,27
8,WARRIOR,Heroic Strike,0.1111,27
8,WARRIOR,Hungry Crab,0.037,27
8,WARRIOR,Injured Blademaster,0.037,27
8,WARRIOR,Inner Rage,0.1852,27
8,WARRIOR,Jungle Panther,0.1111,27
8,WARRIOR,Kel'Thuzad,0.037,27
8,WARRIOR,Knife Juggler,0.037,27
8,WARRIOR,Kor'kron Elite,0.1481,27
8,WARRIOR,Leeroy Jenkins,0.1111,27
8,WARRIOR,Leper Gnome,0.2222,27
8,WARRIOR,Lightwarden,0.1111,27
8,WARRIOR,Loatheb,0.3704,27
8,WARRIOR,Loot Hoarder,0.2222,27
8,WARRIOR,Lorewalker Cho,0.0741,27
8,WARRIOR,Mad Bomber,0.037,27
8,WARRIOR,Mad Scientist,0.1852,27
8,WARRIOR,Maexxna,0.0741,27
8,WARRIOR,Mana Addict,0.037,27
8,WARRIOR,Mind Control Tech,0.037,27
8,WARRIOR,Mogu'shan Warden,0.037,27
8,WARRIOR,Mortal Strike,0.037,27
8,WARRIOR,Murloc Warleader,0.0741,27
8,WARRIOR,Nat Pagle,0.037,27
8,WARRIOR,Nozdormu,0.0741,27
8,WARRIOR,Pint-Sized Summoner,0.0741,27
8,WARRIOR,Questing Adventurer,0.037,27
8,WARRIOR,Raging Worgen,0.1852,27
8,WARRIOR,Ragnaros the Firelord,0.4815,27
8,WARRIOR,Reckless Rocketeer,0.037,27
8,WARRIOR,Sen'jin Shieldmasta,0.1852,27
8,WARRIOR,Shade of Naxxramas,0.1111,27
8,WARRIOR,Shield Block,0.8889,27
8,WARRIOR,Shield Slam,0.8519,27
8,WARRIOR,Slam,0.6667,27
8,WARRIOR,Sludge Belcher,0.963,27
8,WARRIOR,Spectral Knight,0.1111,27
8,WARRIOR,Spellbreaker,0.037,27
8,WARRIOR,Stalagg,0.4074,27
8,WARRIOR,Sunwalker,0.1852,27
8,WARRIOR,Sylvanas Windrunner,0.4444,27
8,WARRIOR,The Black Knight,0.3704,27
8,WARRIOR,Tinkmaster Overspark,0.1111,27
8,WARRIOR,Undertaker,0.2963,27
8,WARRIOR,Unstable Ghoul,0.6667,27
8,WARRIOR,Warsong Commander,0.1111,27
8,WARRIOR,Whirlwind,0.4074,27
8,WARRIOR,Wild Pyromancer,0.1481,27
8,WARRIOR,Youthful Brewmaster,0.037,27
8,WARRIOR,Ysera,0.3333,27
8,WARRIOR,Zombie Chow,0.1852,27
9,HUNTER,Alexstrasza,0.2,15
9,HUNTER,Ancient Brewmaster,0.2,15
9,HUNTER,Animal Companion,0.4,15
9,HUNTER,Arcane Shot,0.1333,15
9,HUNTER,Argent Squire,0.1333,15
9,HUNTER,Baron Geddon,0.2,15
9,HUNTER,Baron Rivendare,0.3333,15
9,HUNTER,Blood Knight,0.0667,15
9,HUNTER,Cairne Bloodhoof,0.0667,15
9,HUNTER,Deadly Shot,0.2,15
9,HUNTER,Deathlord,0.0667,15
9,HUNTER,Dire Wolf Alpha,0.1333,15
9,HUNTER,Eaglehorn Bow,0.6667,15
9,HUNTER,Echoing Ooze,0.0667,15
9,HUNTER,Elven Archer,0.1333,15
9,HUNTER,Explosive Shot,0.4,15
9,HUNTER,Explosive Trap,0.7333,15
9,HUNTER,Feugen,0.2,15
9,HUNTER,Flare,0.4,15
9,HUNTER,Freezing Trap,0.8,15
9,HUNTER,Frostwolf Grunt,0.1333,15
9,HUNTER,Goldshire Footman,0.1333,15
9,HUNTER,Harvest Golem,0.2667,15
9,HUNTER,Haunted Creeper,0.6667,15
9,HUNTER,Houndmaster,0.5333,15
9,HUNTER,Hungry Crab,0.0667,15
9,HUNTER,Hunter's Mark,0.7333,15
9,HUNTER,Ironbeak Owl,0.0667,15
9,HUNTER,Ironfur Grizzly,0.1333,15
9,HUNTER,Kel'Thuzad,0.2667,15
9,HUNTER,Kill Command,0.1333,15
9,HUNTER,King Krush,0.2,15
9,HUNTER,Knife Juggler,0.0667,15
9,HUNTER,Leeroy Jenkins,0.1333,15
9,HUNTER,Leper Gnome,0.7333,15
9,HUNTER,Loatheb,0.2667,15
9,HUNTER,Loot Hoarder,0.3333,15
9,HUNTER,Mad Scientist,0.8667,15
9,HUNTER,Maexxna,0.2,15
9,HUNTER,Misdirection,0.4,15
9,HUNTER,Mogu'shan Warden,0.0667,15
9,HUNTER,Mountain Giant,0.1333,15
9,HUNTER,Multi-Shot,0.2,15
9,HUNTER,Murloc Raider,0.1333,15
9,HUNTER,Murloc Tidehunter,0.1333,15
9,HUNTER,Nat Pagle,0.0667,15
9,HUNTER,Nerub'ar Weblord,0.2,15
9,HUNTER,Nerubian Egg,0.0667,15
9,HUNTER,Novice Engineer,0.0667,15
9,HUNTER,Oasis Snapjaw,0.1333,15
9,HUNTER,Priestess of Elune,0.0667,15
9,HUNTER,Ragnaros the Firelord,0.2,15
9,HUNTER,Reckless Rocketeer,0.0667,15
9,HUNTER,Savannah Highmane,0.6,15
9,HUNTER,Scarlet Crusader,0.0667,15
9,HUNTER,Shieldbearer,0.2,15
9,HUNTER,Silvermoon Guardian,0.0667,15
9,HUNTER,Sludge Belcher,0.2,15
9,HUNTER,Snake Trap,0.0667,15
9,HUNTER,Spectral Knight,0.0667,15
9,HUNTER,Stalagg,0.2,15
9,HUNTER,Starving Buzzard,0.5333,15
9,HUNTER,Stonetusk Boar,0.1333,15
9,HUNTER,Sylvanas Windrunner,0.2,15
9,HUNTER,Timber Wolf,0.1333,15
9,HUNTER,Tracking,0.0667,15
9,HUNTER,Undertaker,0.6,15
9,HUNTER,Unleash the Hounds,0.8,15
9,HUNTER,Unstable Ghoul,0.2,15
9,HUNTER,Webspinner,0.6667,15
9,HUNTER,Wisp,0.1333,15
9,HUNTER,Worgen Infiltrator,0.1333,15
9,HUNTER,Young Dragonhawk,0.1333,15
9,HUNTER,Ysera,0.2,15
9,MAGE,Abusive Sergeant,0.0278,36
9,MAGE,Acidic Swamp Ooze,0.1389,36
9,MAGE,Acolyte of Pain,0.0833,36
9,MAGE,Alarm-o-Bot,0.0278,36
9,MAGE,Alexstrasza,0.1944,36
9,MAGE,Amani Berserker,0.1111,36
9,MAGE,Ancient Brewmaster,0.0278,36
9,MAGE,Arcane Explosion,0.25,36
9,MAGE,Arcane Intellect,0.6944,36
9,MAGE,Arcane Missiles,0.3333,36
9,MAGE,Archmage,0.0278,36
9,MAGE,Archmage Antonidas,0.0556,36
9,MAGE,Argent Commander,0.1111,36
9,MAGE,Azure Drake,0.3333,36
9,MAGE,Baron Rivendare,0.0833,36
9,MAGE,Big Game Hunter,0.0278,36
9,MAGE,Blizzard,0.5278,36
9,MAGE,Bloodfen Raptor,0.0278,36
9,MAGE,Bloodmage Thalnos,0.1111,36
9,MAGE,Bluegill Warrior,0.1389,36
9,MAGE,Booty Bay Bodyguard,0.0833,36
9,MAGE,Cairne Bloodhoof,0.2222,36
9,MAGE,Chillwind Yeti,0.1111,36
9,MAGE,Cone of Cold,0.3889,36
9,MAGE,Counterspell,0.6111,36
9,MAGE,Cult Master,0.0556,36
9,MAGE,Dalaran Mage,0.0278,36
9,MAGE,Dancing Swords,0.1111,36
9,MAGE,Darkscale Healer,0.1111,36
9,MAGE,Deathlord,0.0278,36
9,MAGE,Demolisher,0.1389,36
9,MAGE,Doomsayer,0.3333,36
9,MAGE,Duplicate,0.3056,36
9,MAGE,Earthen Ring Farseer,0.1111,36
9,MAGE,Echoing Ooze,0.0556,36
9,MAGE,Elven Archer,0.25,36
9,MAGE,Ethereal Arcanist,0.25,36
9,MAGE,Faerie Dragon,0.1111,36
9,MAGE,Feugen,0.0833,36
9,MAGE,Fireball,1.0,36
9,MAGE,Flamestrike,0.8056,36
9,MAGE,Frost Nova,0.5278,36
9,MAGE,Frostbolt,0.8611,36
9,MAGE,Frostwolf Grunt,0.0556,36
9,MAGE,Frostwolf Warlord,0.0556,36
9,MAGE,Gadgetzan Auctioneer,0.0556,36
9,MAGE,Gnomish Inventor,0.0556,36
9,MAGE,Harrison Jones,0.0556,36
9,MAGE,Harvest Golem,0.0556,36
9,MAGE,Hungry Crab,0.0556,36
9,MAGE,Ice Barrier,0.6389,36
9,MAGE,Ice Block,0.6111,36
9,MAGE,Ice Lance,0.2222,36
9,MAGE,Imp Master,0.0556,36
9,MAGE,Injured Blademaster,0.0278,36
9,MAGE,Jungle Panther,0.0278,36
9,MAGE,Kirin Tor Mage,0.3056,36
9,MAGE,Knife Juggler,0.0278,36
9,MAGE,Kobold Geomancer,0.0278,36
9,MAGE,Leper Gnome,0.1111,36
9,MAGE,Loatheb,0.3611,36
9,MAGE,Loot Hoarder,0.25,36
9,MAGE,Mad Scientist,0.5278,36
9,MAGE,Maexxna,0.0833,36
9,MAGE,Mana Wraith,0.1389,36
9,MAGE,Mana Wyrm,0.3333,36
9,MAGE,Mirror Entity,0.2222,36
9,MAGE,Mirror Image,0.2778,36
9,MAGE,Mogu'shan Warden,0.1667,36
9,MAGE,Molten Giant,0.1389,36
9,MAGE,Mountain Giant,0.0556,36
9,MAGE,Murloc Tidehunter,0.1389,36
9,MAGE,Nat Pagle,0.0278,36
9,MAGE,Nightblade,0.25,36
9,MAGE,Novice Engineer,0.1389,36
9,MAGE,Nozdormu,0.0556,36
9,MAGE,Ogre Magi,0.0278,36
9,MAGE,Polymorph,0.5556,36
9,MAGE,Pyroblast,0.3611,36
9,MAGE,Ragnaros the Firelord,0.2778,36
9,MAGE,Raid Leader,0.0556,36
9,MAGE,Razorfen Hunter,0.0556,36
9,MAGE,Reckless Rocketeer,0.0833,36
9,MAGE,River Crocolisk,0.0278,36
9,MAGE,Scarlet Crusader,0.0833,36
9,MAGE,Secretkeeper,0.0833,36
9,MAGE,Sen'jin Shieldmasta,0.1944,36
9,MAGE,Shade of Naxxramas,0.0278,36
9,MAGE,Shieldbearer,0.0278,36
9,MAGE,Sludge Belcher,0.3889,36
9,MAGE,Sorcerer's Apprentice,0.3056,36
9,MAGE,Spellbender,0.1111,36
9,MAGE,Spiteful Smith,0.0278,36
9,MAGE,Stalagg,0.1667,36
9,MAGE,Stormpike Commando,0.1111,36
9,MAGE,Sunwalker,0.0833,36
9,MAGE,Sylvanas Windrunner,0.1111,36
9,MAGE,Undertaker,0.1111,36
9,MAGE,Unstable Ghoul,0.0556,36
9,MAGE,Vaporize,0.4167,36
9,MAGE,Venture Co. Mercenary,0.0556,36
9,MAGE,Voodoo Doctor,0.0556,36
9,MAGE,Water Elemental,0.0833,36
9,MAGE,Wild Pyromancer,0.0278,36
9,MAGE,Windfury Harpy,0.0833,36
9,MAGE,Wolfrider,0.1389,36
9,MAGE,Worgen Infiltrator,0.0556,36
9,MAGE,Young Dragonhawk,0.0556,36
9,WARRIOR,Abomination,0.1786,28
9,WARRIOR,Abusive Sergeant,0.0357,28
9,WARRIOR,Acolyte of Pain,0.9643,28
9,WARRIOR,Alexstrasza,0.5,28
9,WARRIOR,Amani Berserker,0.1071,28
9,WARRIOR,Arathi Weaponsmith,0.1786,28
9,WARRIOR,Arcanite Reaper,0.0357,28
9,WARRIOR,Argent Commander,0.1071,28
9,WARRIOR,Armorsmith,0.8571,28
9,WARRIOR,Azure Drake,0.1786,28
9,WARRIOR,Baron Geddon,0.3214,28
9,WARRIOR,Battle Rage,0.1071,28
9,WARRIOR,Bluegill Warrior,0.0714,28
9,WARRIOR,Brawl,0.4286,28
9,WARRIOR,Cairne Bloodhoof,0.2143,28
9,WARRIOR,Cleave,0.6071,28
9,WARRIOR,Cruel Taskmaster,0.8214,28
9,WARRIOR,Death's Bite,0.4286,28
9,WARRIOR,Defender of Argus,0.2143,28
9,WARRIOR,Demolisher,0.0357,28
9,WARRIOR,Dread Corsair,0.0714,28
9,WARRIOR,Earthen Ring Farseer,0.0357,28
9,WARRIOR,Elven Archer,0.0714,28
9,WARRIOR,Execute,1.0,28
9,WARRIOR,Faceless Manipulator,0.1429,28
9,WARRIOR,Feugen,0.0714,28
9,WARRIOR,Fiery War Axe,0.9286,28
9,WARRIOR,Frost Elemental,0.0714,28
9,WARRIOR,Frostwolf Grunt,0.1429,28
9,WARRIOR,Frothing Berserker,0.2857,28
9,WARRIOR,Gorehowl,0.2857,28
9,WARRIOR,Grommash Hellscream,0.6071,28
9,WARRIOR,Gurubashi Berserker,0.0357,28
9,WARRIOR,Harrison Jones,0.25,28
9,WARRIOR,Harvest Golem,0.2143,28
9,WARRIOR,Haunted Creeper,0.2143,28
9,WARRIOR,Heroic Strike,0.0714,28
9,WARRIOR,Hungry Crab,0.0357,28
9,WARRIOR,Injured Blademaster,0.0357,28
9,WARRIOR,Inner Rage,0.1786,28
9,WARRIOR,Jungle Panther,0.1071,28
9,WARRIOR,Kel'Thuzad,0.0357,28
9,WARRIOR,Knife Juggler,0.0714,28
9,WARRIOR,Kor'kron Elite,0.1429,28
9,WARRIOR,Leeroy Jenkins,0.1071,28
9,WARRIOR,Leper Gnome,0.2143,28
9,WARRIOR,Lightwarden,0.1071,28
9,WARRIOR,Loatheb,0.3571,28
9,WARRIOR,Loot Hoarder,0.2143,28
9,WARRIOR,Lord of the Arena,0.0357,28
9,WARRIOR,Lorewalker Cho,0.0714,28
9,WARRIOR,Mad Bomber,0.0357,28
9,WARRIOR,Mad Scientist,0.1786,28
9,WARRIOR,Maexxna,0.0714,28
9,WARRIOR,Mana Addict,0.0357,28
9,WARRIOR,Mind Control Tech,0.0357,28
9,WARRIOR,Mogu'shan Warden,0.0357,28
9,WARRIOR,Mortal Strike,0.0357,28
9,WARRIOR,Murloc Warleader,0.1071,28
9,WARRIOR,Nat Pagle,0.0357,28
9,WARRIOR,Nozdormu,0.0714,28
9,WARRIOR,Pint-Sized Summoner,0.0714,28
9,WARRIOR,Questing Adventurer,0.0357,28
9,WARRIOR,Raging Worgen,0.1786,28
9,WARRIOR,Ragnaros the Firelord,0.4643,28
9,WARRIOR,Reckless Rocketeer,0.0357,28
9,WARRIOR,Sen'jin Shieldmasta,0.1786,28
9,WARRIOR,Shade of Naxxramas,0.1071,28
9,WARRIOR,Shield Block,0.8929,28
9,WARRIOR,Shield Slam,0.8571,28
9,WARRIOR,Slam,0.6429,28
9,WARRIOR,Sludge Belcher,0.9643,28
9,WARRIOR,Spectral Knight,0.1071,28
9,WARRIOR,Spellbreaker,0.0357,28
9,WARRIOR,Stalagg,0.3929,28
9,WARRIOR,Sunwalker,0.1786,28
9,WARRIOR,Sylvanas Windrunner,0.4286,28
9,WARRIOR,The Black Knight,0.3571,28
9,WARRIOR,Tinkmaster Overspark,0.1071,28
9,WARRIOR,Undertaker,0.2857,28
9,WARRIOR,Unstable Ghoul,0.6786,28
9,WARRIOR,Warsong Commander,0.1071,28
9,WARRIOR,Whirlwind,0.4286,28
9,WARRIOR,Wild Pyromancer,0.1786,28
9,WARRIOR,Youthful Brewmaster,0.0357,28
9,WARRIOR,Ysera,0.3214,28
9,WARRIOR,Zombie Chow,0.1786,28
10,HUNTER,Alexstrasza,0.1667,18
10,HUNTER,Ancient Brewmaster,0.1667,18
10,HUNTER,Animal Companion,0.4444,18
10,HUNTER,Arcane Shot,0.1667,18
10,HUNTER,Argent Squire,0.1667,18
10,HUNTER,Baron Geddon,0.1667,18
10,HUNTER,Baron Rivendare,0.2778,18
10,HUNTER,Cairne Bloodhoof,0.1667,18
10,HUNTER,Deadly Shot,0.1667,18
10,HUNTER,Deathlord,0.0556,18
10,HUNTER,Dire Wolf Alpha,0.1111,18
10,HUNTER,Eaglehorn Bow,0.6667,18
10,HUNTER,Echoing Ooze,0.0556,18
10,HUNTER,Elven Archer,0.1667,18
10,HUNTER,Explosive Shot,0.3333,18
10,HUNTER,Explosive Trap,0.6667,18
10,HUNTER,Feugen,0.1667,18
10,HUNTER,Flare,0.3889,18
10,HUNTER,Freezing Trap,0.6667,18
10,HUNTER,Frostwolf Grunt,0.1667,18
10,HUNTER,Goldshire Footman,0.1667,18
10,HUNTER,Harvest Golem,0.2222,18
10,HUNTER,Haunted Creeper,0.6667,18
10,HUNTER,Houndmaster,0.4444,18
10,HUNTER,Hungry Crab,0.0556,18
10,HUNTER,Hunter's Mark,0.7778,18
10,HUNTER,Ironbeak Owl,0.1667,18
10,HUNTER,Ironfur Grizzly,0.1111,18
10,HUNTER,Kel'Thuzad,0.1667,18
10,HUNTER,Kill Command,0.2222,18
10,HUNTER,King Krush,0.1667,18
10,HUNTER,Knife Juggler,0.0556,18
10,HUNTER,Leeroy Jenkins,0.2222,18
10,HUNTER,Leper Gnome,0.7778,18
10,HUNTER,Loatheb,0.2222,18
10,HUNTER,Loot Hoarder,0.2778,18
10,HUNTER,Mad Scientist,0.8333,18
10,HUNTER,Maexxna,0.1667,18
10,HUNTER,Misdirection,0.3333,18
10,HUNTER,Mogu'shan Warden,0.0556,18
10,HUNTER,Mountain Giant,0.1111,18
10,HUNTER,Multi-Shot,0.1667,18
10,HUNTER,Murloc Raider,0.1667,18
10,HUNTER,Murloc Tidehunter,0.1667,18
10,HUNTER,Nat Pagle,0.0556,18
10,HUNTER,Nerub'ar Weblord,0.1667,18
10,HUNTER,Nerubian Egg,0.0556,18
10,HUNTER,Novice Engineer,0.0556,18
10,HUNTER,Oasis Snapjaw,0.1111,18
10,HUNTER,Priestess of Elune,0.1111,18
10,HUNTER,Ragnaros the Firelord,0.2222,18
10,HUNTER,Reckless Rocketeer,0.1111,18
10,HUNTER,Savannah Highmane,0.5,18
10,HUNTER,Scarlet Crusader,0.1667,18
10,HUNTER,Shieldbearer,0.2222,18
10,HUNTER,Silvermoon Guardian,0.0556,18
10,HUNTER,Sludge Belcher,0.2222,18
10,HUNTER,Snake Trap,0.0556,18
10,HUNTER,Spectral Knight,0.0556,18
10,HUNTER,Stalagg,0.1667,18
10,HUNTER,Starving Buzzard,0.5556,18
10,HUNTER,Stonetusk Boar,0.2222,18
10,HUNTER,Sylvanas Windrunner,0.1667,18
10,HUNTER,Timber Wolf,0.1111,18
10,HUNTER,Tinkmaster Overspark,0.0556,18
10,HUNTER,Tracking,0.1667,18
10,HUNTER,Undertaker,0.6111,18
10,HUNTER,Unleash the Hounds,0.8333,18
10,HUNTER,Unstable Ghoul,0.1667,18
10,HUNTER,Webspinner,0.6667,18
10,HUNTER,Wisp,0.1667,18
10,HUNTER,Worgen Infiltrator,0.1667,18
10,HUNTER,Young Dragonhawk,0.1667,18
10,HUNTER,Ysera,0.1667,18
10,MAGE,Abusive Sergeant,0.027,37
10,MAGE,Acidic Swamp Ooze,0.1622,37
10,MAGE,Acolyte of Pain,0.0811,37
10,MAGE,Alarm-o-Bot,0.027,37
10,MAGE,Alexstrasza,0.1892,37
10,MAGE,Amani Berserker,0.1081,37
10,MAGE,Ancient Brewmaster,0.027,37
10,MAGE,Arcane Explosion,0.2703,37
10,MAGE,Arcane Intellect,0.6757,37
10,MAGE,Arcane Missiles,0.3514,37
10,MAGE,Archmage,0.027,37
10,MAGE,Archmage Antonidas,0.0541,37
10,MAGE,Argent Commander,0.1081,37
10,MAGE,Azure Drake,0.3514,37
10,MAGE,Baron Rivendare,0.0811,37
10,MAGE,Big Game Hunter,0.027,37
10,MAGE,Blizzard,0.5405,37
10,MAGE,Bloodfen Raptor,0.027,37
10,MAGE,Bloodmage Thalnos,0.1081,37
10,MAGE,Bluegill Warrior,0.1351,37
10,MAGE,Booty Bay Bodyguard,0.0811,37
10,MAGE,Cairne Bloodhoof,0.2162,37
10,MAGE,Chillwind Yeti,0.1081,37
10,MAGE,Cone of Cold,0.3784,37
10,MAGE,Counterspell,0.6216,37
10,MAGE,Cult Master,0.0541,37
10,MAGE,Dalaran Mage,0.027,37
10,MAGE,Dancing Swords,0.1081,37
10,MAGE,Dark Iron Dwarf,0.027,37
10,MAGE,Darkscale Healer,0.1351,37
10,MAGE,Deathlord,0.027,37
10,MAGE,Demolisher,0.1351,37
10,MAGE,Doomsayer,0.3243,37
10,MAGE,Duplicate,0.2973,37
10,MAGE,Earthen Ring Farseer,0.1081,37
10,MAGE,Echoing Ooze,0.0541,37
10,MAGE,Elven Archer,0.2703,37
10,MAGE,Ethereal Arcanist,0.2162,37
10,MAGE,Faerie Dragon,0.1081,37
10,MAGE,Feugen,0.0811,37
10,MAGE,Fireball,1.0,37
10,MAGE,Flamestrike,0.8108,37
10,MAGE,Frost Nova,0.5405,37
10,MAGE,Frostbolt,0.8649,37
10,MAGE,Frostwolf Grunt,0.0541,37
10,MAGE,Frostwolf Warlord,0.0541,37
10,MAGE,Gadgetzan Auctioneer,0.0541,37
10,MAGE,Gnomish Inventor,0.0541,37
10,MAGE,Harrison Jones,0.0541,37
10,MAGE,Harvest Golem,0.0541,37
10,MAGE,Hungry Crab,0.0541,37
10,MAGE,Ice Barrier,0.6486,37
10,MAGE,Ice Block,0.5946,37
10,MAGE,Ice Lance,0.2162,37
10,MAGE,Imp Master,0.0811,37
10,MAGE,Injured Blademaster,0.027,37
10,MAGE,Jungle Panther,0.027,37
10,MAGE,Kirin Tor Mage,0.2973,37
10,MAGE,Knife Juggler,0.027,37
10,MAGE,Kobold Geomancer,0.027,37
10,MAGE,Leper Gnome,0.1081,37
10,MAGE,Loatheb,0.3514,37
10,MAGE,Loot Hoarder,0.2432,37
10,MAGE,Mad Scientist,0.5135,37
10,MAGE,Maexxna,0.0811,37
10,MAGE,Mana Wraith,0.1622,37
10,MAGE,Mana Wyrm,0.3514,37
10,MAGE,Mirror Entity,0.2162,37
10,MAGE,Mirror Image,0.2703,37
10,MAGE,Mogu'shan Warden,0.1892,37
10,MAGE,Molten Giant,0.1351,37
10,MAGE,Mountain Giant,0.0811,37
10,MAGE,Murloc Tidehunter,0.1351,37
10,MAGE,Nat Pagle,0.027,37
10,MAGE,Nightblade,0.2703,37
10,MAGE,Novice Engineer,0.1351,37
10,MAGE,Nozdormu,0.0811,37
10,MAGE,Ogre Magi,0.027,37
10,MAGE,Polymorph,0.5405,37
10,MAGE,Pyroblast,0.3514,37
10,MAGE,Ragnaros the Firelord,0.2703,37
10,MAGE,Raid Leader,0.0541,37
10,MAGE,Razorfen Hunter,0.0541,37
10,MAGE,Reckless Rocketeer,0.0811,37
10,MAGE,River Crocolisk,0.027,37
10,MAGE,Scarlet Crusader,0.0811,37
10,MAGE,Secretkeeper,0.1081,37
10,MAGE,Sen'jin Shieldmasta,0.1892,37
10,MAGE,Shade of Naxxramas,0.027,37
10,MAGE,Shieldbearer,0.027,37
10,MAGE,Sludge Belcher,0.3784,37
10,MAGE,Sorcerer's Apprentice,0.3243,37
10,MAGE,Spellbender,0.1081,37
10,MAGE,Spiteful Smith,0.027,37
10,MAGE,Stalagg,0.1622,37
10,MAGE,Stormpike Commando,0.1351,37
10,MAGE,Sunwalker,0.0811,37
10,MAGE,Sylvanas Windrunner,0.1081,37
10,MAGE,Undertaker,0.1081,37
10,MAGE,Unstable Ghoul,0.0541,37
10,MAGE,Vaporize,0.4324,37
10,MAGE,Venture Co. Mercenary,0.0541,37
10,MAGE,Voodoo Doctor,0.0811,37
10,MAGE,Water Elemental,0.0811,37
10,MAGE,Wild Pyromancer,0.027,37
10,MAGE,Windfury Harpy,0.0811,37
10,MAGE,Wolfrider,0.1351,37
10,MAGE,Worgen Infiltrator,0.0541,37
10,MAGE,Young Dragonhawk,0.0541,37
10,WARRIOR,Abomination,0.1852,27
10,WARRIOR,Acolyte of Pain,0.963,27
10,WARRIOR,Alexstrasza,0.5185,27
10,WARRIOR,Amani Berserker,0.1111,27
10,WARRIOR,Arathi Weaponsmith,0.1852,27
10,WARRIOR,Arcanite Reaper,0.037,27
10,WARRIOR,Argent Commander,0.1111,27
10,WARRIOR,Armorsmith,0.8519,27
10,WARRIOR,Azure Drake,0.1852,27
10,WARRIOR,Baron Geddon,0.3333,27
10,WARRIOR,Battle Rage,0.1481,27
10,WARRIOR,Bluegill Warrior,0.0741,27
10,WARRIOR,Brawl,0.4815,27
10,WARRIOR,Cairne Bloodhoof,0.2222,27
10,WARRIOR,Cleave,0.6667,27
10,WARRIOR,Cruel Taskmaster,0.7778,27
10,WARRIOR,Death's Bite,0.4444,27
10,WARRIOR,Defender of Argus,0.1481,27
10,WARRIOR,Demolisher,0.037,27
10,WARRIOR,Dread Corsair,0.037,27
10,WARRIOR,Earthen Ring Farseer,0.037,27
10,WARRIOR,Elven Archer,0.1111,27
10,WARRIOR,Execute,1.0,27
